gender,age,know_this_game,playing_experience,third_person_commentary,first_person_commentary,place,user_id,score,original_file,delay,utterance_id,topic_tag
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,1,FF1,1,33,アイテム
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,5,FF1,1,42,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,1,FF4,1.5,23,アイテム
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,2,FF2,1.5,10,アイテム
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,4,MM3,-0.75,16,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,4,MM4,-1,16,アイテム
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,4,FF3,-0.5,20,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,3,MF11,1.25,17,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,2,FF2,0,25,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,5,MM1,0.5,22,アイテム
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,5,MF12,-1.25,28,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，ランク対戦など他者と競うプレイをすることが多い,よく見る,数回程度見たことがある,自宅,user85585_20241205203653-0219,5,FF4,0.75,17,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,FF3,0.5,16,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,4,FF4,-1,13,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,MF24,0.75,12,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,4,MF24,-0.75,23,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,5,MF14,-0.5,27,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,1,MF21,-1.5,4,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,1,MM2,1.75,13,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,FF4,0,16,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,MF11,-0.5,5,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,MM1,-0.75,12,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,FF3,-1.25,18,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,MF13,1,30,対戦結果
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,MF22,-1,6,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,5,MM3,0.5,30,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,1,MF22,0.75,7,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,FF1,1.25,38,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,MF24,1,21,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,FF1,-1.5,40,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,5,MM1,0,8,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,4,MF24,1.5,22,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,4,MF12,1.25,7,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,2,MM4,1.5,7,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,3,MF11,1.75,16,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user43580_20241205204714-0006,4,MF13,-1.25,17,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MF23,0.5,10,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MM1,1.25,29,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,MM1,1.5,21,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,FF1,-1,13,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,2,FF3,0,5,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MF12,-1.25,29,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,MM4,1.75,30,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,3,FF4,-1.5,17,ファイター
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,2,MF23,1,10,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,MM1,1.5,12,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MF22,0.5,23,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,MF13,0.75,26,アイテム
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MF24,-0.75,20,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,FF2,0.75,34,対戦結果
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,MF14,-1.25,28,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,FF1,-1.5,29,ファイター
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,2,MM3,-0.5,16,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,3,MF22,-0.75,19,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MM2,-1,1,ファイター
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,4,FF3,1.75,22,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,3,MF24,1,15,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,2,MM3,-0.5,13,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,MF13,0,29,対戦風景
男性,50代,知らない,知らない,見たことがない,見たことがない,自宅,user01986_20241205192355-1001,5,FF1,1.25,13,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF21,-1.5,14,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,1,MF22,1.75,9,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,3,MM3,-0.5,15,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,2,MM4,0.5,13,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,2,MF22,0.75,13,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF24,-0.5,9,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF23,1,22,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF22,1.75,7,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,3,MM3,-1.25,13,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,FF3,0,11,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF21,-1.5,6,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,3,MM1,1.25,25,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF13,1,4,ファイター
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,2,MF11,1.5,16,ファイター
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,2,MF13,0.5,11,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF23,-1,21,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,FF3,-1,21,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,5,FF1,-1.25,16,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MM4,-0.75,14,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MM3,1.5,28,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF11,0.75,17,対戦風景
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,2,MM3,-0.75,8,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,FF3,0,14,アイテム
男性,20代,知っている,日常的に頻繁にやっており，競うより楽しむことを目的としてプレイをすることが多い,見たことがない,数回程度見たことがある,自宅,user30522_20241205191431-0980,4,MF14,1.25,18,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,FF2,-1.25,16,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,MF24,0.75,3,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,FF1,1.5,39,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MF14,1.25,24,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,FF3,0,17,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,FF3,-1.25,20,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,FF2,0,6,ファイター
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,5,FF1,-0.75,18,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MM4,1.25,12,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MF13,0.75,11,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MM1,-0.75,29,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,MF23,1,6,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,5,FF2,-1,26,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,2,MM2,1.5,14,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,2,FF3,1.75,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MF21,-1,24,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,MM2,-0.5,10,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,MF12,0.5,21,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,4,FF1,-1.5,27,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,MM4,1.75,10,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,3,MF13,-1.5,26,アイテム
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,5,MM3,0.5,29,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,5,MF23,-0.5,18,対戦風景
男性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,見たことがない,数回程度見たことがある,自宅,user97502_20241205193123-0611,5,MF14,1,29,対戦結果
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MM1,-0.5,7,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,5,FF4,-1.5,13,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,5,MM3,-1,28,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,3,MF11,-0.75,6,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,5,MF13,1.5,32,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,FF4,-1.25,11,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,3,MM2,0,18,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,3,MF13,1.5,13,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,2,MF13,1.75,7,ファイター
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MF12,-1,20,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,2,MM3,0.5,15,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,3,MF21,0.75,19,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,FF1,1.75,12,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,5,MM3,0.75,28,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,3,MF22,1,14,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,FF2,1.25,34,対戦結果
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,5,MF14,-1.25,23,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MM3,-0.5,7,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,2,MF24,1,10,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,2,MM1,-1.5,4,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MF24,0,18,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MF11,0.5,12,対戦風景
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,4,MF21,-0.75,9,アイテム
女性,30代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,見たことがない,自宅,user74204_20241205193235-0309,2,MF24,1.25,12,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,5,FF3,-0.5,13,ファイター
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MF11,1.5,4,ファイター
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,2,MF13,1.25,19,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,2,MF13,1,11,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,3,MF12,-1,25,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,FF1,0,31,ファイター
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,2,MM3,-1,17,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,3,MM2,0.75,21,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,2,FF4,1.25,14,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MM3,0.5,7,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,5,MF22,1,17,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MF22,1.5,18,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,FF2,-1.5,31,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,5,FF4,-1.5,31,対戦結果
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MF24,-0.5,18,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,5,MM3,0.5,26,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,3,MF24,1.75,11,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,2,MM4,0.75,25,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MM1,-0.75,11,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,3,MF21,-1.25,11,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,3,FF2,-0.75,28,アイテム
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,4,MF12,0,33,対戦結果
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,5,MF22,-1.25,21,対戦風景
男性,40代,知っている,機会があれば，家族や友人とプレイをすることもある程度,数回程度見たことがある,数回程度見たことがある,自宅,user69282_20241205210235-0589,1,FF2,1.75,27,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,5,MF12,0.5,22,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,5,FF1,1.5,15,ファイター
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,2,MM4,1.25,8,アイテム
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,5,MF12,0.5,23,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,3,MM3,-1,14,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,2,MF23,1.25,6,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,5,MF12,-1.5,32,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,3,MM3,-1.25,5,対戦風景
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,5,FF1,0.75,18,アイテム
男性,40代,知っている,自分でプレイした経験はないが，対戦動画をみたことがある程度,数回程度見たことがある,数回程度見たことがある,自宅,user58933_20241205192722-0968,4,MF21,1,28,対戦結果
